Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Author (product.metafields.custom.author),Binding (product.metafields.custom.binding),Canonical Handle (product.metafields.custom.canonical_handle),Inventory Log (product.metafields.custom.inventory_log),Language (product.metafields.custom.language),Location (product.metafields.custom.location),Non-Alcoholic (product.metafields.custom.non_alcoholic),Preorder Override Date (product.metafields.custom.preorder_override_date),Product Details (product.metafields.custom.product_details),Publication Date (product.metafields.custom.pub_date),Cuisine (product.metafields.custom.region),Reserve (product.metafields.custom.reserve),Shelf (product.metafields.custom.shelf),Specialization (product.metafields.custom.special),Special Diet (product.metafields.custom.special_diet),Spirits (product.metafields.custom.spirits),Wine (product.metafields.custom.wine),Growave raw rating (product.metafields.growave.raw_rating_string),Growave rounded rating (product.metafields.growave.rounded_rating_string),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Art style (product.metafields.shopify.art-style),Book cover type (product.metafields.shopify.book-cover-type),Color (product.metafields.shopify.color-pattern),Condition (product.metafields.shopify.condition),Fabric (product.metafields.shopify.fabric),Genre (product.metafields.shopify.genre),Headwear features (product.metafields.shopify.headwear-features),Language version (product.metafields.shopify.language-version),Material (product.metafields.shopify.material),Media access (product.metafields.shopify.media-access),Media theme (product.metafields.shopify.media-theme),Medium (product.metafields.shopify.medium),Publication frequency (product.metafields.shopify.publication-frequency),Signature placement (product.metafields.shopify.signature-placement),Target audience (product.metafields.shopify.target-audience),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
ready-for-dessert-revised-my-best-recipes-a-baking-book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9780593836293_5_1c5458e8-b0f8-4c54-bdf0-4731e2a91d0d.jpg?v=1749569547,5,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
on-meat,On Meat: Modern Recipes for the Home Kitchen,"<p data-start=""292"" data-end=""578""><em data-start=""292"" data-end=""301"">On Meat</em> is the long-awaited new book from Jeremy Fox, one of the most inventive chefs working in California today. A sequel to his acclaimed <a href=""https://www.kitchenartsandletters.com/products/on-vegetables""><em data-start=""435"" data-end=""450"">On Vegetables</em>,</a> it is written squarely for professionals, offering more than 160 recipes that challenge, surprise, and reward serious cooks.</p>
<p data-start=""580"" data-end=""1007"">Fox writes candidly about his process and limitations (“I’m a better cook mentally than I am physically”), and the dishes reflect that mix of intellectual drive and craft: beef tendon terrine, smoked tomato ’nduja, rabbit mortadella, chicken Kiev with escargot butter, tripe and chickpea gratinata. Even something as seemingly straightforward as Italian sausage ravioli unfolds across two densely packed pages of instruction.</p>
<p data-start=""1009"" data-end=""1340"">Organized into sections on Pork, Poultry &amp; Rabbit, Beef &amp; Lamb, and Deli, the book also reflects Fox’s commitment to resourcefulness and sustainability. More than 160 recipes showcase the depth of his imagination, from deli traditions to whole-animal applications, all captured with the precision of a chef writing for his peers.</p>
<p data-start=""1342"" data-end=""1579"">Fox has long been admired as a mentor and creative force in American cooking. With <em data-start=""1425"" data-end=""1434"">On Meat</em>, he offers not shortcuts but a profound exploration of craft—exactly the kind of work that makes colleagues stop, think, and cook differently.</p>
<p data-start=""1342"" data-end=""1579"">Hardcover. Color photographs throughout.</p>",PHAI,Media > Books > Print Books,BOOK,"09-23-2025, C, Fall 2025, Ln_En, preorder",true,Title,Default Title,,,,,,,,Jeremy Fox,1814.36948,shopify,continue,manual,49.95,,true,true,,,,,'9781837290864,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781837290864_1_6f255343-0cff-401a-8ef7-6462a36ad316.jpg?v=1749569539,1,Book Cover: On Meat: Modern Recipes for the Home Kitchen,false,On Meat | Kitchen Arts & Letters,"Chef Jeremy Fox's ""On Meat"" delivers 115 creative, sustainable meat recipes, from accessible snacks to elevated entrees. Zero-waste cooking redefined.",543543,,,,,,,,,,,Jeremy Fox,Hardcover,,,English,,,,,'2025-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,4901.99,,active
on-meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781837290864_3_8c41a.jpg?v=1750356676,2,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
on-meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781837290864_4_f570b.jpg?v=1750356676,3,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
on-meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781837290864_5_74bda.jpg?v=1750356676,4,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
on-meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781837290864_6_38a5a.jpg?v=1750356676,5,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
my-cambodia-a-khmer-cookbook,My Cambodia: A Khmer Cookbook,"<p data-start=""602"" data-end=""857"">Rooted in Cambodian home cooking and shaped by a professional’s hand, this book offers over 100 recipes that reward attention and care. Some come together quickly; others call for advance prep and multi-part assembly—suited to cooks who enjoy diving deep.</p>
<p data-start=""859"" data-end=""1090"">Chef Nite Yun draws on her family heritage, travel in Cambodia, and her experience running two acclaimed Bay Area restaurants. Her work has earned widespread recognition while staying closely tied to the Khmer dishes she grew up with.</p>
<p data-start=""1092"" data-end=""1313"">The book’s focus is firmly on traditional Cambodian food—herbaceous soups, aromatic stews, rice noodle salads, and palm sugar desserts. American influences appear subtly, without distracting from the roots of the cuisine.</p>
<p data-start=""1315"" data-end=""1480"">Clear recipe structure, cultural context, and personal history combine to guide readers through less familiar techniques and ingredients without overexplaining them.</p>
<p data-start=""1482"" data-end=""1597"">Photography is straightforward and appealing, with food shown as it’s meant to be eaten, not overly styled or abstracted.</p>
<p data-start=""1599"" data-end=""1709"">A considered and confident introduction to Khmer flavors, grounded in lived experience and professional skill.</p>
<p>Hardcover. Color photographs throughout.</p>",RDH,Media > Books > Print Books,BOOK,"09-30-2025, C, Fall 2025, Ln_En, preorder",true,Title,Default Title,,,,,,,,Nite Yun,1814.36948,shopify,continue,manual,35.00,,true,true,,,,,'9781984863379,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781984863379_1_f110df4d-a7f3-4b80-87e3-d33d4d648fbf.jpg?v=1749569532,1,Book Cover: My Cambodia: A Khmer Cookbook,false,My Cambodia: A Khmer Cookbook | Kitchen Arts & Letters,"Nite Yun shares 100+ Khmer & Cambodian American recipes, preserving culinary traditions and connecting community through flavorful dishes.",543543,,,,,,,,,,,Nite Yun,Hardcover,,,English,,,,,'2025-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,4901.99,,active
my-cambodia-a-khmer-cookbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781984863379_2_bcbf2bcc-64ae-47b3-b8d2-da0fe40ec05c.jpg?v=1749569532,2,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
my-cambodia-a-khmer-cookbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781984863379_3_cb30919e-b00c-4d45-bee5-ebb75b49b72b.jpg?v=1749569532,3,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
my-cambodia-a-khmer-cookbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781984863379_4_7ca70dfb-6ad4-452e-ab23-03ee1eda5d84.jpg?v=1749569532,4,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
my-cambodia-a-khmer-cookbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781984863379_5_6e327dac-cd6b-422f-b4b5-6d6debc52e50.jpg?v=1749569532,5,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mukoita-ii-cutting-techniques-seafood-poultry-and-vegetables,"Mukoita II, Cutting Techniques: Seafood, Poultry, and Vegetables","<p data-start=""0"" data-end=""410""><em data-start=""27"" data-end=""93"">Mukoita II, Cutting Techniques: Seafood, Poultry, and Vegetables</em> is a meticulous, visually structured guide to Japanese knife work—this time extending beyond finfish to cover a broader range of ingredients essential to the cuisine. It’s part of the Japanese Culinary Academy Series, and maintains the same technical precision and photographic clarity as the other books in the set.</p>
<p data-start=""412"" data-end=""797"">The book opens with the fundamentals: correct posture, grip, and sanitation. It then completes the seafood section begun in <a href=""https://www.kitchenartsandletters.com/products/mukoita-i-cutting-techniques-fish""><em data-start=""536"" data-end=""547"">Mukoita I</em>,</a> covering smaller fish like sardine and horse mackerel before turning to eel, mollusks, and crustaceans—including octopus, crab, and lobster. Every step is shown in detail through instructional photo sequences that are both informative and exacting.</p>
<p data-start=""799"" data-end=""1219"">The poultry section includes chicken, mallard, and quail, with clear breakdowns of each bird that reflect professional training standards. From there, the book shifts to vegetables, separating functional cutting for cooking from more refined work meant for garnish and presentation. Techniques such as precise peeling, scoring, and decorative carving are presented in the same rigorous format used throughout the volume.</p>
<p data-start=""1221"" data-end=""1507"">Recipes are included throughout to connect technique with finished dishes, but the primary value of the book lies in its methodical approach. For cooks looking to develop or refine traditional Japanese knife skills across a wider range of ingredients, this volume offers uncommon depth.</p>
<p>Hardcover. Color photographs throughout.</p>
<p><strong>Also in this series:</strong><br></p>
<p><a href=""https://www.kitchenartsandletters.com/products/introduction-to-japanese-cuisine-nature-history-and-culture"">Introduction to Japanese Cuisine: Nature, History and Culture</a><br><br><a href=""https://www.kitchenartsandletters.com/products/mukoita-i-cutting-techniques-fish"">Mukoita I, Cutting Techniques: Fish</a></p>
<p><a href=""https://www.kitchenartsandletters.com/products/flavoring-and-seasoning"">Flavoring and Seasoning: Dashi, Umami, and Fermented Foods</a><br><br><a href=""https://www.kitchenartsandletters.com/products/yakiba-grilling-techniques-shio-yaki-furishio-yaki-yuan-yaki-tare-yaki-and-yakitori"">Yakiba Grilling Techniques: Shio-yaki, Furishio-yaki, Yuan-yaki, Tare-yaki, and Yakitori</a><br></p>",RDH,Media > Books > Print Books,BOOK,"10-14-2025, C, Fall 2025, Ln_En, preorder",true,Title,Default Title,,,,,,,,Japanese Culinary Academy,1814.36948,shopify,continue,manual,75.00,,true,true,,,,,'9784911188071,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9784911188071_1_4e0ee8d2-5f9c-4b14-8985-89800ada10b6.jpg?v=1749569524,1,"Book Cover: Mukoita II, Cutting Techniques: Seafood, Poultry, and Vegetables",false,"Mukoita II, Cutting Techniques | Kitchen Arts & Letters","Master Japanese knife skills with this guide to seafood, poultry & vegetable cutting techniques. Precise text & detailed photos teach all.",543543,,,,,,,,,,,Japanese Culinary Academy,Hardcover,,Possibly Mukoita I and II inventory got switched? I adjusted down 11/19 -RC,English,,,,,'2025-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,4901.99,,active
mukoita-ii-cutting-techniques-seafood-poultry-and-vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9784911188071_2_ddcfbcd3-5eaa-479b-b822-8d76937e350d.jpg?v=1749569524,2,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mukoita-ii-cutting-techniques-seafood-poultry-and-vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9784911188071_3_e5c0cbc4-0d49-4424-aaf3-762d0e2c56c4.jpg?v=1749569524,3,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mukoita-ii-cutting-techniques-seafood-poultry-and-vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9784911188071_4_eb47665f-6a2f-4c38-80b2-9b315bb3a57d.jpg?v=1749569524,4,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mukoita-ii-cutting-techniques-seafood-poultry-and-vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9784911188071_5_9571e1bc-e447-4c59-9a6f-ff8fe9a8e7b1.jpg?v=1749569524,5,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mokonuts-the-cookbook,Mokonuts: The Cookbook,"<p data-start=""187"" data-end=""373"">The food at Mokonuts—a small, fiercely beloved restaurant in Paris’s 11th arrondissement—blends Middle Eastern flavors, Japanese techniques, and French sensibility with quiet confidence.</p>
<p data-start=""375"" data-end=""599"">This cookbook brings together more than 100 recipes that reflect the thoughtful, sometimes playful, and often technically innovative cooking that has made the restaurant a word-of-mouth favorite among chefs and food writers.</p>
<p data-start=""601"" data-end=""800"">While the authors offer contextual clues to guide readers through recipes like oven-baked tuna confit or ricotta gnocchi with radicchio and morels, they also expect a level of fluency in the kitchen.</p>
<p data-start=""802"" data-end=""1000"">Many instructions assume prior experience, and at times you'll need to fill in subtle gaps—like deciding whether the dough for a maneiche flatbread should be rolled into balls or shaped another way.</p>
<p data-start=""1002"" data-end=""1079"">There’s warmth and hospitality here, but this is not simplified home cooking.</p>
<p data-start=""1081"" data-end=""1272"">Among the standout dishes are sunchoke velouté and trout gravlax, a lamb shoulder tagine rich with spice, and a small roster of justly famous cookies, including one made with miso and sesame.</p>
<p data-start=""1274"" data-end=""1436"">Photographs and headnotes convey a vivid sense of place, but the restaurant’s signature feeling of casual elegance is present in the food more than anything else.</p>
<p data-start=""1438"" data-end=""1502"">Recommended for confident cooks and fans of modern Paris dining.</p>
<p data-start=""1438"" data-end=""1502"">Hardcover. Color photographs throughout.</p>",PHAI,Media > Books > Print Books,BOOK,"09-23-2025, 09-25-2025, C, Fall 2025, Ln_En, preorder",true,Title,Default Title,,,,,,,,Moko Hirayama and Omar Koreitem,1814.36948,shopify,continue,manual,49.95,,true,true,,,,,'9781837290062,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781837290062_1_687454f7-6a41-4fcb-9eec-cbd3d9a3e5fd.jpg?v=1749569509,1,Book Cover: Mokonuts: The Cookbook,false,Mokonuts: The Cookbook | Kitchen Arts & Letters,"Mokonuts cookbook: Recreate Paris's beloved restaurant's eclectic, globally-inspired recipes for approachable and sophisticated dishes.",543543,,,,,,,,,,,Moko Hirayama and Omar Koreitem,Hardcover,,,English,,,,,'2025-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,4901.99,,active
mokonuts-the-cookbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781837290062_3_d9154.jpg?v=1750357053,2,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mokonuts-the-cookbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781837290062_4_5b446.jpg?v=1750357053,3,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mokonuts-the-cookbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781837290062_5_06117.jpg?v=1750357053,4,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mokonuts-the-cookbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781837290062_8_823fa.jpg?v=1750357053,5,presentation image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lebanese-baking-more-than-100-recipes,Lebanese Baking: More Than 100 Recipes for Sweet and Savory Baked Goods,"<p data-start=""581"" data-end=""826"">While Middle Eastern cooking has earned growing attention in recent decades, the baking traditions of the region—particularly Lebanon—have been largely underrepresented. <em data-start=""751"" data-end=""768"">Lebanese Baking</em> is a careful, detailed, and expansive answer to that gap.</p>
<p data-start=""828"" data-end=""1218"">Maureen Abood offers both classic and contemporary recipes: <em>ma’amoul</em>, <em>fatayer</em>, <em>manakeesh</em>, and <em>knafeh </em>in its many textures and uses, alongside modern expressions like za’atar croissants, chocolate pistachio knafeh bars, and baklawa cheesecake. Her approach reflects a lifetime of experience in Lebanese American kitchens and an openness to global influence—without losing sight of tradition.</p>
<p data-start=""1220"" data-end=""1503"">Throughout the book, Abood provides the kind of technical insight that serious bakers will appreciate: step-by-step sequences, thoughtful variations for different diets, and clever solutions for streamlining complex preparations like baklawa or baking flatbreads without a dome oven.</p>
<p data-start=""1505"" data-end=""1684"">It’s a book of sweets and savories, but also a book of methods, memory, and cultural storytelling—an essential addition for anyone interested in the full breadth of Lebanese food.</p>
<p data-start=""1505"" data-end=""1684"">Hardcover. Color photographs throughout.</p>",COU,Media > Books > Print Books,BOOK,"10-07-2025, C, Fall 2025, Ln_En, preorder",true,Title,Default Title,,,,,,,,Maureen Abood,1814.36948,shopify,continue,manual,35.00,,true,true,,,,,'9781682688984,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781682688984_1_3f18ca6a-b7d6-4fe5-9caf-a5d977f32277.jpg?v=1749569501,1,Book Cover: Lebanese Baking,false,Lebanese Baking: More Than 100 Recipes for Sweet and Savory Baked Goods | Kitchen Arts & Letters,"Lebanese baking revealed! Maureen Abood shares authentic recipes and modern twists on baklawa, pastries, breads, and sweets.",543543,,,,,,,,,,,Maureen Abood,Hardcover,,,English,,,,,'2025-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,4901.99,,active
lebanese-baking-more-than-100-recipes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781682688984_2_eddf1826-1cf4-44a0-bce2-17267b9d6493.jpg?v=1749569501,2,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lebanese-baking-more-than-100-recipes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781682688984_3_18ae516a-dd8c-44ff-a8d5-66edc16cecd2.jpg?v=1749569501,3,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lebanese-baking-more-than-100-recipes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781682688984_4_274ad95f-45a5-422a-b64b-ef99a3deeb94.jpg?v=1749569501,4,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lebanese-baking-more-than-100-recipes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781682688984_5_8d04259c-3f4d-434c-9f08-beaa9784479f.jpg?v=1749569502,5,Presentation Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le-bistrot-paul-bert-french-comfort-food-from-the-parisian-restaurant,Le Bistrot Paul Bert: French Comfort Food from the Parisian Restaurant,"<p data-start=""365"" data-end=""747"">For more than two decades, Le Bistrot Paul Bert has captured the imagination of diners in Paris’s 11th arrondissement, offering a menu rooted in bistro tradition but alive with subtle reinvention. This English-language edition of the restaurant’s cookbook brings that spirit to a wider audience, with more than 100 recipes that speak fluently in the language of French comfort food.</p>
<p data-start=""749"" data-end=""1105"">Expect the hallmarks of classic bistro cooking—oeuf mayonnaise, steak au poivre, tarte Tatin—alongside lighter or more contemporary touches: chervil-bright salads, raw seafood with citrus, and even a soufflé that manages both richness and lift. The dishes aren’t flashy, but they’re polished. They reward attention to detail more than technical complexity.</p>
<p data-start=""1107"" data-end=""1485"">Photographs of the restaurant’s warmly lit rooms and blackboard menus set the tone, but the real transport comes through the recipes themselves, which are clearly written with the home cook in mind. Bertrand Auboyneau and co-author Gwenaëlle Cadoret don’t try to demystify French cooking so much as normalize its pleasures—showing how elemental it can be when handled with care.</p>
<p data-start=""1487"" data-end=""1625"">This is a book for Francophiles, yes—but also for anyone drawn to well-made food that’s anchored in tradition without being trapped by it.</p>
<p>Hardcover. Color photographs throughout.</p>",ABR,Media > Books > Print Books,BOOK,"11-04-2025, C, Fall 2025, Ln_En, preorder",true,Title,Default Title,,,,,,,,Bertrand Auboyneau,1814.36948,shopify,continue,manual,45.00,,true,true,,,,,'9781419784002,https://cdn.shopify.com/s/files/1/0297/5046/0549/files/9781419784002_1_00cbd229-e633-4381-9baa-b95243841097.jpg?v=1749569494,1,Book Cover: Le Bistrot Paul Bert: French Comfort Food from the Parisian Restaurant,false,Le Bistrot Paul Bert (English) | Kitchen Arts & Letters,"Experience iconic Parisian bistro cooking. Learn classic French dishes from Bistrot Paul Bert, with simple recipes for delicious results.",543543,,,,,,,,,,,Bertrand Auboyneau,Hardcover,,,English,France,,,,'2025-11-04,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,4901.99,,active
